1488 961 1488 1031 1645 1488 1031 1487 1930 1293 1930 1487 1930 1487 2003 2002 1470 1453 1470 2002 2003 1487 1031 1487 1930 1487 1031 1488 961 1488 961 635 491 635 961 1488 1031 1488 1645 1031
3204 2468 3204 2468 3204 2468 3204 2468 3204 2468 3204 2468 3202 2540 2232 2540 2469 2540 2232 3203 2232 2540 3202 2540 3033 3057 3033 3057 3033 2540 2469 2540 2469 2540 2232 2540 2232 3033 2232 2540
2545 3274 3013 1858 339 3158 2233 3158 2233 2698 2591 2697 2591 2698 2591 2697 2591 821 2591 2698 2591 821 3013 3274 2351 3013 3274 2351 3013 1858 3274 3103 3274 2351 3013 3274 2351 3274 1859 3274
1403 1148 710 1533 710 1148 1390 1672 1390 1083 1196 1180 1196 1083 1196 1083 1083 1440 1478 441 2447 441 1478 1528 1814 1690 1478 1528 2970 1528 2765 2995 1851 1633 1801 1633 1801 1531 2658 2658
238 608 238 608 578 608 390 608 238 608 597 390 221 390 219 681 2461 2790 2857 2790 2461 2790 2857 2790 2857 2790 2461 681 231 390 746 805 747 804 747 504 747 911 745 516
912 826 847 730 942 730 847 18 847 761 847 583 158 583 612 569 600 569 115 569 682 6 20 6 682 569 612 569 682 643 840 263 769 538 769 687 887 262 797 297
2170 1101 2171 1101 1118 1101 1609 1972 1609 1842 1738 1843 1738 1493 1738 1493 1312 1019 79 278 79 278 2464 37 310 278 1175 2173 2174 2173 2174 1175 278 2464 278 444 278 1724 1267 278
3262 1823 1079 1742 1079 1742 1079 1651 3262 2629 3262 1651 1079 1245 1079 1651 1823 1079 1931 1079 1742 1079 1227 2792 1227 2792 1227 2792 2623 2792 2623 2792 1227 2792 1227 1079 1245 2076 1245 1079
1291 1344 1291 1344 1291 1344 1889 2916 1889 1344 1382 1344 1926 2080 1954 1470 1980 2032 1980 2112 1966 1548 1966 1548 1193 1857 1859 404 1859 1857 1193 2112 2050 1332 2005 1332 2112 1193 2112 1980
709 707 708 799 708 291 694 698 575 349 1177 349 1177 1374 1061 1460 1061 1460 1061 1374 1062 1374 1726 1374 1061 1460 1464 1184 1464 1184 1464 1184 1464 522 697 471 2812 471 1383 1650
1111 1920 1919 1920 1663 1873 1919 1873 1869 1873 1663 1873 1869 1873 1919 1721 429 1409 1957 1409 1512 429 601 429 284 1513 284 429 601 834 964 488 271 488 834 831 886 831 834 488
852 908 661 916 813 77 735 813 77 813 77 916 400 693 401 3183 401 400 402 3185 2487 3185 402 3185 2487 3185 2864 3286 2864 3286 2703 3286 2703 3286 2437 2420 672 2420 1931 1079
781 2585 2584 2672 2584 2672 2584 2672 2584 2586 354 353 164 952 24 952 423 952 588 4 588 739 464 739 592 32 845 32 687 887 1998 887 1999 1850 1212 1937 1129 862 534 862
888 25 357 25 69 355 747 439 212 439 871 439 445 444 278 444 374 373 374 373 251 364 462 364 462 364 355 483 926 918 364 51 390 98 390 155 699 842 896 608
1546 1547 1546 1763 1546 1547 1546 1763 1546 1547 1546 1547 1546 1763 1546 1547 1546 1547 1546 1763 1546 1547 1546 1763 1546 1547 1546 1547 1546 1547 1546 1763 1546 1547 1546 1547 1546 1547 1546 1547
506 843 847 46 847 43 847 40 148 40 411 40 849 40 148 230 146 822 360 419 281 861 2455 2851 2455 2850 2455 2851 2455 2850 2455 861 860 861 281 144 416 198 416 879
757 758 193 758 758 758 758 193 760 193 760 193 759 720 759 193 758 758 758 758 758 758 758 758 193 760 847 527 847 138 847 436 847 526 847 187 847 436 847 59
3201 3046 638 128 638 3046 2878 2561 2877 2319 2878 3046 3201 2878 3201 3046 638 128 638 3046 638 128 638 3046 3201 2878 3201 3046 638 128 638 3046 2878 3046 638 128 638 3046 2878 3201
345 857 863 864 863 865 1933 865 863 865 1216 1421 1765 1421 1933 1675 1216 865 863 165 863 857 345 857 863 165 863 857 863 857 345 857 345 857 863 857 345 857 863 857
1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117 1032 2117
2202 779 3028 3162 609 462 609 3162 609 3162 2460 3153 2328 3153 2328 3153 1667 3028 779 3028 779 887 686 2494 686 905 88 1281 1850 1458 1850 1998 1850 1281 1678 1198 2278 686 685 665
2994 2651 914 2651 914 392 24 127 24 406 24 685 263 426 424 426 425 263 283 311 2529 2530 311 263 685 460 3156 460 3159 460 3156 460 1006 460 539 460 2361 460 3159 3156
1755 1837 1183 1836 1755 1837 1183 1836 1183 1837 1183 1841 1202 1183 1837 1183 1837 1755 1836 1838 1834 1837 1834 1838 1836 1835 1755 1836 1183 1841 1202 1183 1841 1202 1841 1183 1836 1183 1202 1183
1117 1154 1135 1154 1117 1154 1117 1154 1135 1154 1135 1154 1117 1154 1117 1154 1117 1154 1135 1154 1117 1154 1135 1747 1630 1747 867 678 44 868 44 632 44 632 868 44 868 431 868 677
1957 1026 1957 1409 429 1409 1957 1409 429 732 31 3028 31 1740 1740 1740 1282 30 1991 1921 553 2728 905 266 88 154 460 79 1724 79 1724 1267 1724 1677 1724 1677 1724 1677 1724 1677
384 514 173 838 173 838 384 514 323 109 323 514 173 384 838 383 384 383 384 838 384 173 514 383 838 108 1494 1136 1494 1136 1494 108 1494 1577 1494 201 838 201 383 514
2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257 2414 3257
3095 3096 3182 3096 3182 3096 3095 3096 3097 3095 3097 3095 3097 3096 3182 3096 3182 3096 3095 3097 3096 3097 3096 3095 3182 3096 3095 3096 3182 3096 3097 3096 3182 3095 3097 3095 3097 3095 3182 3096
2739 715 135 610 715 610 135 319 788 546 89 788 89 548 546 788 546 788 847 81 847 529 847 202 9 820 398 820 398 820 9 559 9 970 824 970 824 970 158 568
755 699 153 291 640 291 683 291 590 291 336 390 802 668 251 517 673 802 673 762 1990 762 1990 1311 1990 1311 1990 762 1990 762 1376 1802 1376 1802 1376 762 1376 762 1990 762
3153 2328 1667 2460 1667 3028 3162 2460 2202 828 609 828 79 103 272 827 338 555 901 902 338 555 276 827 272 887 1999 1678 2073 1678 2073 1678 1281 1850 1937 1129 1937 1212 1850 1458
262 673 377 2371 3140 2371 377 1001 762 1001 762 1376 762 1990 762 673 905 686 1876 768 727 390 516 1004 481 616 67 998 105 180 717 180 58 554 469 275 28 390 200 582
2550 3005 2550 3005 279 210 682 210 64 643 35 92 35 92 35 500 892 703 893 703 892 500 35 500 892 500 892 703 893 703 892 500 35 643 38 643 313 850 846 170
2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757 2568 2757
1838 1836 1835 1836 1755 1837 1838 1837 1755 1835 1836 1183 1841 1202 1183 1837 1183 1202 1183 1841 1183 1837 1755 1835 1755 1837 1755 1836 1183 1841 1183 1836 1755 1835 1755 1837 1183 1837 1183 1837
276 902 276 107 372 107 502 1007 502 265 107 338 555 276 463 276 555 276 581 338 463 338 555 902 555 276 901 555 338 580 276 827 276 902 338 581 580 276 901 338
69 265 502 755 439 517 390 700 697 574 349 1177 349 575 699 54 67 1000 699 987 714 105 67 54 184 694 291 1714 291 167 390 1000 554 1000 390 391 382 391 189 391
2705 2864 3286 2864 2705 2864 3286 2721 2629 2721 2629 3262 2629 2721 3286 2864 2863 2864 2705 2864 3185 2487 3185 2864 2705 2864 3286 2379 3286 2379 3286 2703 3286 2703 3286 2864 2705 2864 3185 2864
564 132 564 775 564 775 564 132 564 775 564 536 564 536 564 536 564 975 410 174 410 622 982 348 170 520 847 509 847 484 847 594 847 519 691 0 690 271 643 313
33 260 9 559 9 260 290 252 290 163 290 163 290 783 0 783 0 783 290 157 290 252 290 252 290 784 0 585 86 1006 780 262 887 2728 553 2791 3208 2791 553 673
2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352 2479 2352
529 847 484 847 527 847 996 751 996 752 704 752 994 990 980 990 989 990 989 990 989 990 994 643 313 315 314 661 314 661 313 643 808 643 866 814 807 809 807 809
403 631 411 230 621 230 146 822 145 16 145 497 145 16 145 542 145 497 145 16 145 472 145 497 145 542 101 542 145 16 145 542 145 16 145 822 810 417 822 125
1549 1624 1903 1965 1903 2033 1980 1045 2002 1955 2002 1954 2080 1333 2080 1954 1045 1980 1542 1423 1542 1423 1845 1423 1845 1423 1285 1503 1285 1704 1470 1955 1045 2002 1955 2002 1954 2002 1955 1045
3 634 749 634 819 634 120 634 120 634 304 304 304 304 304 304 634 304 304 634 749 634 295 732 471 2812 2539 3042 2539 3042 2539 2185 2539 2812 2539 3042 2539 2812 31 3028
3279 55 3279 2901 3279 972 55 972 55 2196 3279 55 3279 55 2196 55 2196 55 971 362 971 972 3279 55 2196 3279 2196 55 971 972 3279 55 971 362 971 362 971 972 55 2196
1264 1284 1642 1284 1264 1017 591 978 1549 1017 1549 978 1549 1017 591 978 917 327 1701 325 637 325 326 325 1509 327 637 326 325 149 149 326 325 1701 325 149 1701 327 917 150
1760 1854 1292 1953 1292 1953 1760 1953 1760 1854 1292 1854 1292 1953 1760 1854 1292 1953 1760 1854 1760 1953 1292 1953 1760 1953 1292 1854 1760 1854 1760 1953 1292 1953 1760 1953 1760 1854 1760 1953
1154 1117 1154 1135 1747 867 868 44 868 308 868 867 868 44 868 925 868 341 1386 1384 1386 1384 1386 341 1560 1668 1560 1818 1560 1339 1273 1668 1273 769 686 685 905 2728 905 697
923 643 641 643 64 91 682 6 64 91 682 91 795 91 795 2382 795 1794 1793 1777 1793 1777 2048 2049 2075 2049 2050 2112 2110 2109 2110 2006 1258 2006 2112 1193 2112 1193 1548 1193
2486 2583 2486 2583 2486 2583 352 2583 2486 2583 352 353 354 351 416 351 2579 2580 2579 354 2770 354 1958 1673 1102 1673 1958 1102 1673 1958 1102 1673 1958 1102 1958 354 2259 354 2407 354
566 771 770 3040 2494 686 887 687 685 665 727 728 665 685 769 1231 1416 2157 1416 1231 769 86 539 86 1006 460 154 483 154 88 152 266 65 992 725 2400 725 2400 876 1724
2044 1799 2044 1799 1540 1799 2044 2664 2663 2664 2663 2664 2044 1222 1807 1222 2044 1799 2044 1222 1803 1222 1803 1222 1807 1222 1540 1266 1861 1266 1540 1266 1540 1541 1540 1266 1540 1222 1803 1222
1749 1235 1456 1235 1456 1228 1456 1588 1456 1588 1235 2025 2052 2025 2052 2025 2052 1490 2052 2072 2054 2072 1455 2072 1878 1465 1878 1096 1490 1096 1878 2072 2054 2072 2054 2055 2054 2055 2054 2145
1266 1861 1266 1861 1266 1861 1266 1861 1266 1540 1541 1182 1541 1182 1541 1182 1541 1540 1222 1803 1222 1807 2847 2849 2847 2849 2847 1807 1799 1540 1266 1540 1266 1861 1266 1540 1222 1803 1222 1807
699 697 905 687 769 1231 1416 1249 1416 1144 1416 1249 275 153 748 105 422 633 469 586 443 443 443 443 443 60 586 469 422 586 469 633 956 54 998 748 153 422 105 28
2602 2704 2602 2704 2602 2603 2809 2603 2271 2603 2271 2603 2809 2603 2809 3129 2809 2603 2602 2603 2271 2603 2809 3129 2809 3129 2809 2603 2809 2734 2809 2603 2271 2603 2809 2603 2602 2603 2809 2734
3234 3205 3234 3205 615 288 615 3205 3234 3205 3234 3205 3234 3205 3234 3205 3234 3205 3234 3205 3234 3205 3234 3205 3234 3205 615 288 917 288 917 327 917 149 637 150 149 326 1509 1639
373 3015 3014 373 445 285 159 547 572 180 717 180 688 180 698 85 697 547 590 547 572 697 469 554 469 22 455 22 303 841 303 390 7 390 483 154 460 3159 460 3159
88 779 179 1991 1921 1991 1664 780 1282 1740 1740 1740 1282 1740 1740 1766 1282 30 1788 30 1239 1788 780 1239 780 1282 30 1203 30 2149 1979 1514 1989 1514 1989 2149 646 2064 646 2149
1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696 1697 1696
2477 3259 2477 3032 2477 3032 2477 3259 2477 3032 2477 3259 2477 3032 2477 3032 2477 3259 2477 3259 2477 3259 2477 3032 2477 3032 2477 3259 2477 3032 2477 3259 2477 3032 2477 3032 2477 3032 2477 3259
966 847 723 99 723 816 847 138 847 526 847 49 847 509 847 59 18 847 729 737 954 0 585 0 99 952 24 392 592 1068 1718 1068 235 739 464 739 464 739 592 1226
228 305 228 295 771 295 475 476 475 742 475 476 475 558 475 742 475 476 475 295 732 430 732 266 297 541 262 673 905 2081 266 3191 2669 2463 373 94 445 390 153 28
819 634 304 304 304 304 634 503 634 749 634 749 634 295 236 178 228 178 236 305 1710 1513 1710 1409 1681 1409 1512 429 1408 1715 1406 1584 1406 1731 1080 1657 1359 1731 1735 1731
811 753 227 753 579 389 467 389 756 389 196 973 389 196 973 196 389 467 389 756 334 389 334 389 756 334 389 579 388 249 388 249 388 579 388 579 788 875 986 659
2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885 2885
1254 754 1254 754 782 754 1254 1057 1254 2043 1254 1721 429 284 732 295 732 646 2150 2148 1918 2095 1918 2094 1918 2148 1203 2151 1432 1203 2151 1918 2148 1203 1964 1223 1964 1223 2099 1223
103 272 471 122 263 796 263 425 426 425 263 425 426 263 344 263 840 643 661 916 36 329 63 661 617 916 77 916 813 916 5 949 63 661 603 661 97 329 821 3013
660 875 986 750 712 750 986 750 986 660 40 849 40 148 230 177 40 177 40 146 418 41 2773 2783 2773 41 2773 2783 2773 2783 2773 2783 2773 2783 2773 2783 2773 2783 2773 2783
1956 1383 1272 1649 1650 30 1788 2066 1165 1788 1239 1788 780 2149 1921 2161 553 1951 553 2728 887 262 780 267 780 88 2073 1678 1469 1678 2073 1678 21 1678 1198 2494 3040 905 2278 3040
2058 1114 1187 1114 1187 1114 2104 2084 2104 2084 2104 876 2638 876 725 218 725 992 725 218 732 534 862 90 1631 90 1631 1129 1969 905 732 780 1991 780 471 31 882 779 1664 780
1602 1448 1446 1447 1446 1377 1446 1448 1446 1448 1602 1448 1602 1829 3037 2217 3037 2217 3037 1829 3037 2217 3037 2217 3037 1829 1602 1829 3037 2217 3037 1829 1602 1829 3037 2217 3037 2217 3037 2217
312 315 313 661 328 948 328 617 328 948 329 821 2591 2698 2591 821 329 63 97 36 97 63 97 5 36 97 63 97 329 36 916 329 661 948 329 821 2591 2697 2591 2697
1180 1196 1180 1196 1180 1196 1180 1196 1180 1196 1083 1083 1083 1083 1440 1083 1196 1180 1196 1180 1196 1083 1083 1196 1180 1196 1180 1196 1083 1373 1373 1373 1083 1083 1196 1180 1196 1083 1912 1083
2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139 2186 3139
2724 2744 3078 2744 3078 2744 2724 2778 2676 2778 2676 2778 2724 2744 3078 2744 2259 2744 3078 2744 2724 2744 2833 2744 3078 2744 2259 2299 2253 2891 2253 2891 2253 2891 2253 2299 2253 2299 2259 354
490 805 516 805 745 438 251 364 462 556 462 364 51 438 302 58 390 10 390 147 927 147 927 456 390 156 390 482 390 482 291 167 639 640 799 701 668 701 698 694
1946 1363 1946 1363 1946 1759 1363 1946 1759 2014 1759 1561 1759 1946 1363 1946 1759 1033 2015 1033 1759 1363 1759 1363 1946 1363 1946 1759 1946 1759 1363 1759 1946 1759 1363 1946 1363 1759 1561 1759
386 240 654 214 860 861 2455 2851 2455 2850 2455 861 860 214 860 861 2455 2851 2455 2851 2455 2850 2455 2851 2455 2851 2455 2851 2455 861 281 419 360 419 281 418 300 418 141 144
919 1010 886 831 834 964 612 52 612 583 847 761 847 712 750 712 935 986 84 986 943 944 943 944 258 944 61 986 659 980 847 984 848 980 848 515 848 515 375 515
510 471 1232 1457 1550 1457 1232 1457 1232 471 338 655 537 655 537 655 338 888 276 902 338 901 902 338 580 581 338 471 1169 471 541 507 390 414 439 382 113 382 439 482
1046 1532 1286 1046 1521 1046 1302 1902 1286 1902 1286 1532 1532 1286 2657 2658 2658 1532 1532 1286 1046 1532 1286 2657 2658 1531 441 774 2118 1150 421 1687 1148 1403 1148 1390 1083 2093 1397 3008
1096 1878 2072 1709 2072 2054 2072 1878 1265 1878 1603 1878 2072 2052 1490 1096 1490 1709 2072 1878 1465 1878 1603 1878 1096 1490 1096 1490 2052 1590 1463 2052 1590 1589 1128 1589 1590 1589 1149 1589
902 276 555 338 902 276 69 355 483 154 291 3130 3131 2863 3131 2863 3131 2863 2864 2863 2864 2863 2864 3185 2487 3185 2487 3185 2487 3185 2487 3185 2487 3185 2487 3185 402 400 405 400
1886 1944 1045 1453 1045 1954 1045 1955 2002 1954 1470 1944 1178 1871 1178 1944 1945 1185 1530 2008 1530 1185 1945 1944 1045 1954 2080 1704 2080 1954 2002 1955 1045 1704 1045 1704 1045 1944 1178 1871
269 80 269 878 269 80 1545 80 269 878 269 80 269 80 269 80 269 80 269 80 1545 1725 1967 1013 1427 1545 1013 1297 1725 2024 1445 1405 1445 2024 1500 1089 1500 1499 1500 1417
2009 1224 1626 2009 1224 1626 2009 1772 2009 1224 1706 1258 2006 2050 2112 2006 2050 1332 2005 1332 2005 1461 1648 1461 1243 1461 2005 1461 1158 1461 1243 1706 1612 1706 1258 1706 1612 1706 1612 1706
491 635 870 635 491 635 491 635 870 635 491 635 961 1488 1872 1488 1645 1031 1872 1488 961 635 491 635 961 1488 1872 1031 1487 1031 1872 1488 1872 1031 1872 1031 1872 1488 961 635
1396 1236 1891 1236 1396 1236 1500 1347 1500 1088 1236 2024 1445 2024 1500 1499 1500 1236 1860 1668 1560 1339 1106 1132 1106 1339 1273 2053 1273 1454 1273 1339 1273 769 1234 905 768 665 768 263
1612 1263 1612 1263 1612 1706 1243 1648 1461 2005 2110 2112 1966 1548 1193 2112 2006 1214 2006 2112 2050 853 1916 1705 1704 1705 1045 1954 2002 1470 1954 2080 1705 1617 1705 2080 1954 2080 1954 2080
3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246 3245 3246
928 651 293 213 447 778 397 213 447 967 447 800 447 744 447 921 447 778 396 213 872 213 293 169 293 169 293 396 778 397 395 397 396 397 778 872 778 397 778 447
125 822 418 453 418 453 144 281 418 416 453 144 416 144 281 418 281 144 1002 144 146 40 849 607 192 607 849 607 849 40 660 986 548 986 980 847 785 847 980 847
309 23 704 23 704 239 203 274 203 661 674 76 674 76 674 661 948 329 916 595 593 847 983 847 594 595 593 847 191 409 847 723 816 866 121 814 35 92 35 643
1357 31 779 1895 779 179 573 179 646 549 646 2149 1989 1241 1514 1230 1191 1727 1191 1230 2097 1727 1366 2043 1580 2043 1366 2043 1254 754 1254 1524 1168 1511 1168 1050 1254 1721 429 601
615 3205 3234 3205 3234 3205 3234 3205 3234 3205 615 3205 3234 3205 3234 3205 615 288 917 985 629 629 629 985 917 327 1509 326 1701 149 1701 327 1701 150 149 637 324 1509 327 1509
2657 2658 2447 2658 2658 1531 1801 1531 1801 1531 441 1531 441 645 1633 1851 1801 1633 1851 2168 1632 2168 2168 2168 1138 1634 2139 1634 1893 1894 1893 1116 2139 1634 2244 2213 2740 2213 3258 341
849 40 660 875 660 875 986 642 986 642 986 642 986 495 75 495 979 743 495 935 712 847 996 994 996 847 509 174 410 174 509 174 509 174 509 174 509 174 509 847
2264 2223 2264 2223 2264 2223 2264 2223 2491 2223 2491 2223 2264 2223 2491 2223 2264 2223 2264 2223 2491 2223 3171 2223 2264 2223 2264 2223 2264 2223 2491 2223 2264 2223 2491 2223 3171 2223 3171 2223
2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679 2679
18 59 847 18 847 788 847 826 912 826 912 826 847 520 170 846 170 306 170 846 604 59 18 59 18 59 847 242 847 409 191 847 760 847 307 847 542 847 729 1009
999 67 105 522 1374 2035 1374 2149 1921 1419 1921 1991 1921 2149 1921 1474 1921 2149 1921 2064 780 732 780 88 1999 1678 1198 2494 686 2686 686 32 845 32 845 32 697 184 999 184
2882 2837 2838 2837 2882 2837 2882 2837 2882 2837 2838 2837 2882 2837 2838 2837 2838 2837 2838 2837 2882 2837 2838 2837 2838 2837 2838 2837 2838 2837 2882 2837 2882 2837 2838 2837 2882 2837 2838 2837
2677 79 460 86 461 888 357 25 296 69 338 580 338 580 581 338 888 357 25 461 25 683 291 462 291 445 374 373 94 373 251 364 259 390 906 699 34 699 700 697
143 704 855 2699 855 2699 3107 1420 1770 2123 1770 1420 1770 1771 1770 1771 1770 1771 1770 1420 705 432 915 432 273 433 273 433 273 432 433 432 1420 3107 855 3124 1849 3124 855 2441
2051 1896 1176 1021 1176 1897 2969 2292 2969 279 2969 1897 2969 1897 2969 279 2969 2292 279 2969 279 358 279 210 279 3006 279 2969 2292 279 210 64 6 682 91 795 1811 1230 2097 1727
10 440 10 440 10 390 673 905 686 2494 3040 770 3041 905 685 592 739 235 739 235 1568 235 1568 1226 1568 235 739 588 952 588 739 592 615 288 615 3217 615 217 615 592
1870 1337 1870 1178 1944 1470 1705 1470 1705 2080 1300 2080 1954 1045 2002 1955 1045 1944 1470 1705 1045 1944 1886 1944 1870 1944 1870 1945 1870 1944 1870 1944 1178 1871 1178 1178 1870 1945 1870 1337
3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881 3135 2881
2951 2263 2959 2263 2959 2263 2959 2957 2959 2957 1813 2957 1813 2955 2952 2955 2760 2955 1813 2263 1813 2263 1813 1812 1173 2948 2955 2332 1173 2948 1173 2955 1813 2955 1813 2263 2959 2263 1813 2955
3108 2517 2367 2517 2367 2517 2367 2517 2367 2517 3108 2517 2367 2517 3108 2517 2367 2517 3108 2516 3108 2516 3108 2517 3108 2516 3108 2516 3108 2516 3108 2517 3108 2517 3108 2517 3108 2517 2367 2517
1551 1148 1390 1688 1390 1148 1687 421 1150 1506 1150 1262 421 1646 1262 1150 1236 1891 1125 1891 1690 1122 2742 1122 2742 1122 2742 1122 2742 2880 2742 2880 2742 1122 1690 1891 1125 1250 1125 1891
3272 2767 2434 2767 3272 2767 806 2767 2434 2767 3272 2767 2434 2767 2434 2767 806 2767 3272 2767 806 247 1003 659 241 410 622 316 622 982 981 982 348 630 629 629 629 985 917 112
2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787 2788 2787
2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719 2718 2719
837 836 837 836 661 726 661 203 661 191 847 436 847 187 847 520 170 348 170 520 847 59 18 59 604 59 847 506 434 387 649 387 434 506 847 202 584 240 654 214
2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268 2821 2268
1011 1034 1666 1034 1666 1034 1011 1034 2007 1034 1011 2028 2040 2028 2040 2029 1011 1034 1665 1034 1011 1034 1011 2029 2040 2028 2040 2029 1011 2028 1011 1034 1011 2028 1011 1034 1665 1034 2007 1034
1802 1376 762 673 517 251 364 167 291 153 748 697 685 686 905 686 685 266 732 1 732 266 732 646 732 78 732 284 429 1721 1919 1873 1663 1920 1919 1721 993 1721 993 3085
3109 2998 3109 2998 3109 3087 3109 3087 3109 2600 3109 2998 3109 3087 3109 2600 3109 2600 3109 2600 3109 3087 3109 3087 3109 3087 3109 2998 3109 2600 3109 3087 3109 3087 3109 2998 3109 2600 3109 3087
1380 1591 1380 1378 1744 1378 1744 1059 1365 1014 1059 1014 1365 1059 1365 1014 1378 1014 1365 1059 1378 1680 1014 1380 1378 1744 1014 1744 1733 1744 1014 1378 1680 1378 1680 1014 1059 1014 1680 1378
1082 1716 1716 1145 1716 1139 1145 1139 1716 1716 1139 1716 1139 1145 1716 1139 1842 1738 1493 1738 1843 1738 1493 1312 2593 3166 2593 2199 2593 2199 3025 2199 2593 3166 2593 3187 2593 3166 2593 3187
1240 1413 1240 1675 855 432 1420 1770 1771 2123 1770 1771 2123 1771 2123 1770 1420 1770 2123 1770 1298 1465 1298 1918 2114 1918 2148 1918 1811 1230 1514 1241 1989 1514 1727 2097 1727 1191 1727 2097
1562 1321 1646 1883 1885 1131 1646 1883 1646 421 353 354 2580 2770 2580 2579 2580 2770 354 1958 354 1958 1102 1958 1102 1673 1959 1673 1639 1509 325 1509 324 1509 324 1701 149 1701 326 324
1860 1668 1860 1236 1860 1132 1860 1668 1860 1236 2024 1058 2024 1013 1545 1725 1427 1725 1967 1967 1725 2024 1046 1891 1125 1891 1125 1286 2657 1286 2657 1286 2657 2447 2658 1532 2658 2657 1286 1902
653 225 653 225 653 2895 653 225 653 2895 653 225 653 225 653 2895 2897 2896 2897 2896 2897 2895 2897 2895 653 2895 2897 2895 653 2895 2897 2896 2897 2896 2897 2895 653 2895 653 225
335 22 599 598 599 598 151 390 619 1004 122 2745 2588 2745 2665 738 789 406 789 738 739 235 1068 1515 1068 2115 1068 592 1568 592 1568 1226 592 1568 1226 1568 592 685 322 685
786 814 866 814 807 809 807 809 136 814 643 313 661 203 661 97 661 63 97 329 97 329 661 314 643 808 814 786 814 884 814 808 814 35 500 892 703 893 643 994
80 1545 80 269 878 269 878 269 878 269 878 269 878 269 80 1545 1427 1013 1417 1725 1417 1013 1417 1725 1297 1725 1427 1545 1013 1427 1545 80 1545 1427 1545 1725 1417 1725 1417 1725
2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197 2504 2197
275 105 67 1000 699 999 987 180 34 697 34 366 700 619 920 1005 1197 1005 1197 1587 1586 1005 2860 2347 2860 1005 1336 1004 1336 1005 1197 1587 34 828 37 444 373 262 373 94
2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911 2203 2911
1969 862 862 1212 1850 1212 1937 862 862 534 732 780 1788 780 1203 1964 1223 2099 1223 2099 1223 2099 1223 2099 1223 1712 1223 1711 1223 2099 1223 1711 1223 1711 1223 1711 1223 2099 1223 1711
